id,id,name,screen_name,lang,match_name,match_ratio,followers_count,friends_count
2142,933409497162420230,Kendall Greaves c/o Peggy Greaves,zpwzgubmdum1316,en, 1917,45,0,90
2143,933401725238726658,Firat,Firat59737303,tr, FIT FIT,57,25,170
2144,933397878915158018,Wcx Wcx,wcx_asdsadasd,tr, Svs -,60,0,40
2145,933392862250786816,Orhan Enes Yilmaz,OrhanEnesYilma1,tr,Enes Yilmaz,69,0,105
2146,885930428263276544,Kundalin,kundalinn,en, Funda Kilic,60,40,1059
2147,718565946,Ebubekir ŞAHİN,bekirsahin21,tr,Berke Sahin,70,61,1078
2148,933376889288318978,Nhtckdr,nhtckdr24,tr,Mumin Hicdurmaz,50,0,87
2149,933375750199226368,İrem,rem90776352,en, 1917,45,5,114
2150,933370801742602240,Şemsettin,emsetti93067182,en, Msn -,60,0,79
2151,933370386653368320,Elif Temizel,ElifTemizel9,en,Elif Demirel,75,47,150
2152,500868894,özge,zgbyhn,tr,Sena Ozgehan,60,176,860
2153,933367527723421696,deniz hazırcı,ilaydadeniz_haz,tr,Ilayda Dikbas,64,1,96
2154,933363075637489665,Köksal,Kksal32142980,en, ! SAP,60,1,76
2155,933361684856606720,serkan_bjk_3@hotmail.com,SerkanDuztas17,tr, ! Dekan,72,2,60
2156,933353850077155330,HadiKISACIKOĞLU,HadiKisacikoglu,tr,Halil Ishakoglu,73,48,70
2157,933318049003909121,Melih Erensoy,mmrnsy,tr, Umran Sevgin,60,28,77
2158,933341348421304321,Rüveyda Çelik,rvydcelik,en,Ruveyda Celik,82,57,59
2159,933344073116737536,احمد احمدی,R9QVAbRZyqxlWy5,fa, BK,45,2,149
2160,933342820081061888,jssjsjjssjjj,jssjsjjssjjj,tr, Svs -,60,0,53
2161,933332229211738114,Edythe scibetta,edythescibetta4,en, ! Cib,90,1,183
2162,933326916463022080,serkan özdemir,Osmanya51233152,tr, Msn -,60,5,81
2163,933324989545279488,elektrikçi servis,elektrikcil,tr, ! Electrical and Computer Engineering Master's,66,3,48
2164,933321732487774208,Mustafa Önal,Mustafa46770449,tr, Msn -,60,1,102
2165,933312623684308995,सुजता नेपाल,quddtzetplzyv11,en, ! ENTP,68,0,90
2166,1476685387,Songül Tekin,SSongultekin,tr,Goksen Gultekin,74,248,220
2167,933295283252989953,ahmet şengün,ahmetsengn23,tr,Ahmet Sezgin,75,0,39
2168,933283359329079296,गोर्खाली ठिटो,pqzwhvfscehhs11,en, Svs -,60,1,101
2169,933273587036971009,HACI BUYRUK,BuyrukHaci,en, ! Cib,72,0,107
2170,874899191365079040,MeyHekim,MeyHekim,tr,Sumeyye Kipoglu,68,20,229
2171,884137841172807681,sociologist,birartibirbir,tr,Ibrahim Birbilen,62,32,171
2172,355152694,yunusemre güneş,inshacimya,tr,Emine Sacmali,61,481,518
2173,933256088475930624,Nuri Aktay,aktay_nuri,tr,Hakan Burak Aynur,67,6,103
2174,933220897682423809,Dursun  Mahmutoğlu,DursunMahmutol1,en,Mehmet Dursun Molak,67,6,84
2175,2191378868,A.Alkoc,alkctvfk,tr, Lcv -,60,84,112
2176,933204551099994112,yalın,yaln86083258,en, ! PIN6,45,9,123
2177,782271546534555650,.,futurizmcilik,tr, ! Cib,60,0,127
2178,425230809,Yunus Emre Özçelik,ynsemreozcelk,tr,Merve Ozcelik,69,227,988
2179,3033340338,Bilal durmaz,rewiyere,tr, Kariyer Merkezi,68,248,899
2180,414227754,erdexan,erdexanpirebadi,en, ! Dekan,72,265,986
2181,932916852950470656,sibel öztürk,sibeloztturk,tr,Selin Ozturk,75,6,144
2182,175193918,Sercan Ayışın,Sercanayisin,tr,Ersan Aydin,70,54,133
2183,930414719101472768,antislipoffical,antislipoffical,tr, ! Isif,68,29,439
2184,932732093565677569,İlim Kültür ve Eğitim Vakfı,ikev_resmi,tr,Ipek Erdemir,64,78,58
2185,929796263658311682,Sevde Doğan,sevdedgnn,en,Sevde Dogan,80,156,268
2186,923150864902230016,ENGİN AKCAN,ENGNAKCAN1,tr,Engin Alan,70,580,4524
2187,237395825,Rıdvan Şanlıtürk,ridvansanltrk,tr,Ridvan Akin,67,106,609
2188,306126414,Fatih ALTUNER ✏✏✏,altunerrfatih,tr,Fatih Er,75,10298,1887
2189,747667725124800512,هاجر طارق,hajartarek9,en, ! Arge,68,37,326
2190,932386937872306176,Hi,Hi05061984,fa, 1917,45,22,111
2191,932373076737699840,Buğra Mersin,BuraMersin9,tr,Burak Keskin,70,1,49
2192,932372474842533888,Meryem Gündoğdu,MeryemGndodu8,tr,Meryem Gungor,69,0,44
2193,932371985878994945,serdar ensari,serdarensari2,tr,Serkan Saricam,67,0,89
2194,932356334275780608,pasf,pasf72548106,tr, ! Hssf,45,1,46
2195,932354143947317248,melih,melih52002095,en, ! MLL,60,0,77
2196,932351714925084672,TWBT,fatmahannan0,tr,Atahan Sisman,64,7,123
2197,932349825890340864,Ahmadafrin,Ahmadafrin3,ar,Rahmi Aydin,64,1,132
2198,2219466318,yildizonu,yildizonu,en, Olcay Akyildiz,72,46,234
2199,427379866,Şûra,surakose_,tr,Kubra Kose,74,153,358
2200,932334891513065473,özen familya,AilemizCekirdek,tr,Zeki Erdem,63,0,33
2201,932332121485651969,Emin Caliskan,EminCaliskan8,tr,Selin Caliskan,81,10,116
2202,932303802539085824,Ertfgggdd,ertfgggdd,tr,Serhat Fidan,48,1,47
2203,932296180951863297,dilara,dilara52338560,tr, ! DMARC,54,1,37
2204,932283994745573376,Chloe Lockhart,chloelockhart11,en, ! Lockers,64,4,242
2205,932272109736353793,Cüneyt,Cneyt74023631,en, Ches,45,0,47
2206,932263037226094592,Ramazan,Ramazan33058869,en, ! Amazon,75,0,53
2207,771970221997514752,Mikail Yaşar,ashabulmakalat,tr, Hulya Kalkan,62,31,167
2208,932253476662530048,İsimsiz,simsiz28644763,tr, ! Isif,68,0,49
2209,932247138700070912,Bear,Bear19914484,tr, 1917,68,1,77
2210,932243344608161793,Kimse Bulamaz,BulamazKimse,tr, ! SEP,72,1,109
2211,932207229234765824,waqa,waqa20514825,tr, AB6_6201 (45),50,0,90
2212,932206809993109505,dazaf,dazaf3,tr,Eda Zar,62,0,57
2213,932188168274825216,Kamuranbozkurt,Kamuranbozkur14,tr,Murat Boz,70,7,127
2214,932139093743603712,cguyfdfggu,cguyfdfggu,tr,Duygu Cosgun,52,0,45
2215,932132995326271488,İbrahim Benli,brahimB61586015,en, ! Cib,60,2,103
2216,932130560234926080,ورد الجوري,odHoS1fKUsdMBG2,ar, Kadem,54,2,95
2217,849301619623723011,Mustafa Subaşı,subasimm,tr,Fatma Subasi,77,25,299
2218,932082189138841600,ألهامي عبدالعزيز,kxyzqplpdahmgz1,en, Sepp,45,0,86
2219,932030738429509632,seiridjd,seiridjd,tr,Sehir AID,71,0,41
2220,932029637441605633,Kıral,Kral05808962,tr, ! HR,45,6,102
2221,932026486403551237,Volkan Akoğlu,VolkanAkoglu,en,Volkan Odabasoglu,76,34,131
2222,932025821623091200,Yasin Özel,Yasinze84040790,tr, Msn -,60,7,95
2223,932017210880659463,Nilay,Nilay5365,tr,Abdulkadir Kaan Isilay,50,0,35
2224,1216258718,Edip HAN,edphn,tr,Stephanie Tasilaridis,72,305,4732
2225,932006667914502145,Alpay altingun,AltingunAlpay,tr, ! SatinAlma,64,2,70
2226,932005144845258752,Erma Grilo,grilo_erma,en, ! Mali Isler,57,1,76
2227,247368306,Ishak amerkan,merkoelec,en, Merve Keles,70,591,4565
2228,931999216125337600,رئيس براهيم,pzjleelonp1720,en, Ozlem Sen,50,2,241
2229,931993017833197568,Başroll,Baroll6,tr, Tugba Kollukcu,64,0,93
2230,931979193365204992,Sezgin Karadağ,SezginKarada16,tr,Sezgin Karakas,79,2,92
2231,931975310337368070,batuhan,batuhan52akturk,tr,Batuhan Aksu,74,0,44
2232,931974670781435904,eyüp sanlı,eyup3442,tr, EBYS,45,0,42
2233,931967997429911557,zalbaran,zalbaran7,tr,Baran Altun,66,0,60
2234,931963629586599936,Murat Kumru,MuratKumru20,tr, ! Mufredat Kurulu,67,1,103
2235,701830231,Beyza Yıldız,yorgunuykusuz,tr,Orhan Yunus Kuscu,60,470,556
2236,931956697450631169,Ahmet Arıç,AhmetAr20094179,tr, 1917,68,6,128
2237,931951012683894784,Mehmet Apaydın,mapaydinkomedii,tr, ! Some,68,0,97
2238,931949982965534720,Cankus.7885@hotmail.com Kaya,7885Cankus,tr, ! Abuse,54,3,106
2239,728203070526607360,Mamun Abdullah,MamunAbdullahiu,en,Amena Abdullah,76,99,345
2240,931947992520822785,yusufdogru,yusufdo62905010,tr, YBS,60,1,99
2241,931935345213571072,kerem ferıt,6555_t,tr, Güney_G355 Toplantı Odası,45,0,59
2242,931935272513818626,eser2001,eser20011,tr, ! SEP,60,0,44
2243,931932913201041409,عبد ابراهيم,lluqeaqrqyh2711,en, ! MLL,60,2,196
2244,931924917217579008,Selim Öz,12Selim09,tr, ! SEP,60,5,214
2245,931921184211562496,Gamze Aslan,GamzeAs76525147,tr,Gamze Haskol,52,0,45
2246,931918558988300288,çem,em67181945,en, 1917,45,1,90
2247,931913438934327296,Kadir,Kadir30915103,tr, ! Kaib,68,2,112
2248,909491732005388289,Necla Dağ,NeclaDa1,tr, Necla Giritlioglu,66,25,415
2249,931900371219505152,furkan,0203Furkan,tr,Furkan Gok,60,1,72
2250,931885711569178624,Esra Tokat,esratokat3466,tr, ! SAP,60,9,126
2251,199618157,Baki GÜNAY,bakigunay,tr,Cemal Vehbi Gunaydin,70,1320,3219
2252,931877724179849216,Sinan Duran,SinanDu52331286,tr, Msn -,60,3,85
2253,931865668550569984,casper hayalet,CasperHayalet36,tr, ! SAP,60,1,69
2254,931858230472527872,حمو,MT09FZMldz4px2a,ar, ! MLL,60,0,61
2255,931855049122353152,horontv,horontv,tr, ! IF Horizon2020,64,0,39
2256,931832998961532928,Kemal Yurtsever,KemalYurtsvr,tr,Elif Yurtsever,69,15,113
2257,931830985360060417,بشر بدر,vxxmitjmmanicr1,en, Msn -,60,1,220
2258,931829965359902721,Vatan Tanrıöver,1903_vatan,tr, 1917,45,0,48
2259,931810945114034176,Hale,halemek_,tr,Halenur Emek,70,81,479
2260,931812310104133633,Анна Андреева,twfbwwjojhc1285,en, BK,45,0,79
2261,260160598,veli sariboga,velisariboga,tr, ! Kaib,68,2575,4216
2262,811542728035237888,Timur Kayhan,timkayhan,tr, Temur Kayhan,76,10,115
2263,931800527742144514,Taha Kaya,ulukanyaunn,tr,Yusuf Kayan,64,0,51
2264,931798599188516864,Deli ADAM,Delidadam76,tr,Ahmed Adam,57,8,83
2265,931798697545031681,Sedaaasarul,gs2852,tr, Güney_G125 Toplantı Odası,45,7,159
2266,931785108574568448,Yunus Emre Ak,YunusEm35913119,tr, ! SEP,60,5,123
2267,931780952136781824,Mmmmm,Mmmmm15724844,en, 1917,45,17,77
2268,2361378948,İbrahim Göker,ibrahim_goker,tr,Ibrahim Guler,77,3564,1551
2269,931743379251171329,Riza Kıdıl,RizaKdl1,tr,Abdirizak Aden Hassan,68,0,98
2270,929864451234377729,sjylans,sjylans,en,Ceylan Aslanhan,64,25,2632
2271,931718716949172224,Şener Akpınar,senerakpinar56,en,Ahsen Akpinar,74,0,38
2272,931682782367174656,積木,upgofmkt2036,en, BK,45,0,93
2273,810942341246812160,Öznur Ak,oznurr_ak,tr,Oznur Zamki,70,10,182
2274,931654256666476568,جعفر,ZZBPINvdn9RBD1B,ar, ! PIN6,68,0,60
2275,718004101024464896,Pendik Milli Eğitim,PendikMEM,tr,Rempe Hendrikje,64,1258,1029
2276,931648939664773120,Kralbaba,kralbaba112,tr, sbb -,60,0,100
2277,931646273735876609,Oktay Dayan,dayan_oktay,tr,Aydan Kaya,67,19,110
2278,388359195,gökhan bağcı,gokhangenetic,tr,Gokhan Gunes,72,593,1750
2279,931641619627028481,Sinan Ozturk,SinanOz41760901,tr, Msn -,60,7,102
2280,931627038020075520,Raphael Janusz Alfandari,JanuszRaphael,en, ! SAP,60,0,72
2281,931622092335996928,सुजन लम्जुंगे,ncadfayvinbe602,en, ! Cib,60,0,42
2282,931617971801415680,fatih şahin,uzun341972,tr, 1917,68,0,49
2283,931614398287958016,tuğçe,tue36694146,en, 1917,45,0,99
2284,931611200173035521,سهیل جلاد,JvaM471JHMUtEdZ,fa,Mahmut Yildiz,50,1,71
2285,931607095044116480,Cezmi Özcan,ozcan_cezmi,tr,Ozan Demiroz,61,4,69
2286,931593562852118528,Manyak,manyakinbirisi,tr, ! Isif,68,0,64
2287,931590005700612096,Promekmuhendislik@gmail.com Hüseyin,hsynozkn1,tr,Huseyin Ozkan,73,1,89
2288,931586616086409216,Shiyar Khlil,khlil_shiyar,ar, ! MLL,60,19,98
2289,931584248506613761,Janeen Lee,janeenlee2335,en, ! Felsefe,51,1,118
2290,931582088238845952,Haha,Haha72049672,tr, AB7_7204 (72),58,3,95
2291,931581361378480129,Zülfikar Mavi,MaviZulfikar,tr,Esma Zulfikar,80,3,80
2292,931575111588642816,erman,erman71728826,tr, Msn -,60,0,79
2293,931176746812104709,Rıdvan Doğan,RdvanDo17329239,tr, ! Dekan,54,7,144
2294,931540740487991296,ORÇUN Uysal,ORUNUysal6,tr,Omer Faruk Uysal,67,2,53
2295,931538183719972864,yyaraxda sdasdasd,YSdasdasd,tr, YBS,60,0,33
2296,931535720535285760,Okan Çolak,Okanola14699036,en, ! Dekan,54,1,85
2297,931532606755278848,Gvdj Jsvsvj,jsvsvj,ar, Svs -,90,2,77
2298,931524957930127360,Ali Atlı,atli221905,tr, 1917,45,23,79
2299,931512081593131010,knkgergekgegke,knkgergekgegke,tr, ! Arge,68,0,43
2300,931507082175631361,كريم الحازمي،,tfokdwuptwh1905,en, 1917,45,0,269
2301,931503236372160512,Hidayet Eriş,eris_hidayet,tr, Hande Eris,61,0,88
2302,915228168537112582,maaz,derdorjarjor,tr,Dora Soric,55,291,2667
2303,931499504183992320,مصبح عبدالله,uybzmcphbksel21,en, BK,90,0,59
2304,931497052118441984,kırmızı,benimlekalamadi,tr,Bilal Sadi,64,3,67
2305,931492447842119681,neobilgi,neobilgii,tr, Nermin Bilici,64,1,91
2306,496087615,senaguntekin,senaguntekin,tr,Sinan Tekin,78,20,3631
2307,2940082600,Sabit ALABAŞ,SabitAlabas,tr,Sabri Tas,70,114,934
2308,244027868,N,n_gizemyaya,en,Ayse Gizem Akmanli,58,48,161
2309,931434147763179521,Oğuzhan Altun,oguzhanaltun144,tr,Oguzhan Eltutan,73,0,46
2310,564880261,Adalet Aslan,AslanAdalet,tr,Aslihan Al,67,113,419
2311,931407377907232770,Nihattuncel,Nihattuncel6,tr,Nilay Hatice Tuncer,65,0,68
2312,931382540329521154,Mustafa,Mustafa81788561,en, Msn -,60,0,122
2313,931376950228156417,MUSA TOMAKİN,MUSATOMAKN4,tr,Mustafa Batman,64,1,52
2314,931370622722215937,MUSA TOMAKİN,MUSATOMAKN3,tr,Mustafa Batman,64,1,102
2315,931355876996378624,MUSA TOMAKİN,MUSATOMAKN2,tr,Mustafa Batman,64,7,161
2316,931355492219105280,Çisil Hendek,cisilhendek54,en, ! Isif,68,1,39
2317,931323286562197510,musa tomakin,musatomakin6,tr, ! PIN6,68,5,94
2318,931322723653038080,Hjhdg,Hjhdg4,tr, Abdullah Dogan,45,0,44
2319,928744831169462272,Hgr Alh,H3g2r5Alh454044,ar, AB4_4104,56,0,57
2320,931277441393446912,Sami,ssamiokur,tr, Hamit Okur,74,109,843
2321,931270950452154368,coach,coach78582623,en, Ches,45,1,102
2322,931254409413132293,Büşra Arslan,busra_arsllan,tr,Busra Arslan,88,74,326
2323,321255678,Enes Bahcivan,Enes3814,tr,Enes Efe,50,508,780
2324,706540374614020096,özlem,TomakinOzlem,en,Akin Ozdemir,67,106,132
2325,931251823897403392,Seda,SelinSekerci_fp,tr, Elif Sezer,63,34,561
2326,931251321294020611,Özgür,zgr23549271,en, 1917,45,2,85
2327,931246442211143681,SelinŞekercii.fp,_Seda8,tr, Seda Ediz,62,2,93
2328,931234399693295616,bülent,blent41528291,en, ! ENTP,68,2,89
2329,931229330860134401,Dndjxj,Dndjxj2,tr,Djamel Bououden,49,1,58
2330,3306641459,Bünyamin Türkmen,bunyamintrkmn,tr,Bunyamin Aydin,67,71,772
2331,931224106724360192,محمد السلمي،,rpogndvpzcr2590,en, ! ENTP,45,1,261
2332,931222437529874432,Sadidalci,Sadidalci2,en,Sadi Nalcacigil,64,1,87
2333,931218268563693569,Madalene gray,madalenegray212,en, Oktay Adalier,54,0,63
2334,931215581654798336,تمام عبدالله,mpgvdlzwiqjjl21,en, ! Guvenlik,45,1,213
2335,362437097,mdg,mdavutgul,tr, Sefure Davutoglu,70,64,341
2336,931211155389009920,memet,memet30082819,tr,Mehmet Kara73,46,0,36
2337,931207223031853057,Zühre  Aydın,ZhreAydn5,tr, ! HR,90,2,97
2338,327329009,ب,eeflatunnn,tr,Ahmet Berat Eflatun,70,223,578
2339,931204749894053889,mustafa,musta296,tr, Msn -,60,0,43
2340,931202376798822400,Serhat Tosun,serhattosun140,en,Serhat Turan,69,144,198
2341,931199257029369856,Muhammad Bajwa,MuhammadBajwa5,en,Muhammad Haykal,69,48,156
2342,931200253679865856,kslsls,kslsls17,en, Svs -,60,0,81
2343,931199137814589440,Corrinne Crouch,corrinnecrouch2,en,Courage Nonso Oduche,51,2,64
2344,931196808340090880,Tctuba,Tctuba7,en,Tugba Firat,61,0,95
2345,931189815462244357,Ahmetkaraaa,Ahmetkaraaa67,tr,Ahmet Karaca,80,1,61
2346,931180803052265472,Nakisha Day,nakishaday2898,en,Aisha Aly,70,1,160
2347,931178488807284738,Murat,Murat34833054,tr,Murat Er,56,2,89
2348,931178530532155393,Cansu Aydin,CansuAy22457610,tr, ! SAP,60,1,93
2349,931164629891538944,Huseyin,Huseyin56425087,en, ! PIN6,68,11,199
2350,931163984056799237,Fatma,Fatma18556752,tr, FIT FIT,57,0,40
2351,925006133378670592,keydilcom,keydilcom,tr, Lcv -,60,1665,273
2352,931155730354311170,Elizabeth Stubblefield,elizabethstub19,en,Veronica Elizabeth Couvee,60,1,118
2353,931153678257582087,Birsen Karataş,BirsenKarata1,tr,Baris Karatas,69,1,224
2354,931130496611962881,gamze,Aytennn19,tr, Mehmet Aytekin,56,147,255
2355,931120235230433285,fjghsjghsjghsdkgjsdg,ksfjsfjsfjsjfs4,tr, ! Hssf,45,0,36
2356,931110123346513920,Ajaip Çocuk,AjaipCocuk,en, ! SAP,60,3,95
2357,931094492232503296,ıereotorjrgkhl,fkdkfdkfs4,tr, BK,45,0,40
2358,931091989231259648,Nairazra,nairazra,tr,Atif Raza,71,72,184
2359,917053290076168192,Y.Emre Erdoğan,YEmreErdoan,tr,Emir Erdogan,78,41,522
2360,931022545415000064,ザッケローニ,ybaoqxyriszuwx1,en, YBS,60,1,127
2361,930980455918141440,Fikri İnan,fikriinan828,en, Fikri Kancal,58,1,39
2362,930972047676727296,Fjj,senvarolasena,tr, Sena Sen,67,0,38
2363,930969949711077376,D,varolasenam,tr,Sena Alkan,64,0,42
2364,930956536146513920,भारत का बेटा,pyzeqcolqljrh22,en, ! MLL,60,0,106
2365,930944896055332866,Paul Dion,pauldion2242,en,Ali Koc,51,0,48
2366,930925433260044288,Fevzi,Fevzi65988731,en, 1917,45,2,111
2367,930921515692019714,5355056375,ZsHkNt7EAHrNg3k,en, ! HR,90,5,63
2368,930915907794341889,Habip Aycicek,HabipAycicek1,en,Bilal Cicek,67,2,100
2369,930913973943271424,beyzajumbiş,SugaJumbis,tr, YBS,60,2,124
2370,930910495992926209,Nurcan,Nrcn69,tr,Nurcan Yildirim,60,0,110
2371,1122852230,aykut şahin,Boyut34Ahin,tr,Aykut Sahin,64,86,893
2372,930902228918992897,Kurbet,kurbetdtl,tr,Nur Betul Okur,60,3,74
2373,930897425274941440,Sevval Samyeli,samyeli_sevval,en,Sevval Senel,66,0,52
2374,930896069461934081,fontsforphotoshop,fontsphotoshop,en, ! SAP,60,0,66
2375,411287125,Kadriye HUYSAL,kadriyehuysal,tr,Fatih Uysal,67,170,401
2376,218611694,Sebahattin GÜNEŞ,idfsgun,tr,Nida Sengun,67,67,2262
2377,930877076139335680,Özel Ders Veren Öğretmenler,dersverenler_,tr, Eren Yener,61,284,2877
2378,930877000465702917,Abdullah kamber,AbdullahKamber,tr,Abdullah Sakar,79,2,86
2379,930879283224104963,Berkay Şen,Berkaye10872584,tr,Berat Er,56,0,92
2380,930873700953546753,Aytac Balci,balci_aytac,tr,Fatma Balci,69,3,92
2381,930871178385874945,DOĞAN ŞAHİN,Ts61Dogan,tr, Tuba Dogan,63,4,39
2382,930868492148101122,Cammie Untersteiner,cammieunterste6,en, ! ENTP,68,1,94
2383,930862760392577026,Adem Çakmak,Ademakm61365420,tr, Kadem,72,7,73
2384,930848603836420098,Yurtseven,Yurtsev45740885,tr, ! Yurutme,64,1,101
2385,930846193474768896,Yusuf,Yusuf98359468,tr, YBS,60,0,50
2386,930839767167782913,clgtrkerdal,vitaminlimq51,tr, Msn -,60,0,47
2387,930828926519250944,Ferhat Şentürk,ferhatsenturk92,en,Serhat Turk,69,1,38
2388,888135089078636547,sahruesved,zuhalkarakaya5,tr,Zuhal Akay,75,28,104
2389,331537003,Aykut Gülalanlar,agulalanlar,tr, Aykut Gulalanlar,81,945,953
2390,710068891310039040,Ayşen Laçinel,LacinelAysen,tr,Aysenur Aydin,61,56,2
2391,2328411684,ŞEHİR YBM | Yaşam Boyu Öğrenim Merkezi,SehirYBM,tr, Sehir FM,75,127,269
2392,2223414767,sema,semaguclu2,en,Sema Guclu,90,21,90
2393,897819200,NHM,nariman_hasan,ru,Yasin Narman,68,52,495
2394,1235975060,Turkish_Army,harun1998x,tr,Harun Oruc,50,2,38
2395,425684218,Sinan AYHAN,sinanayha_n,tr,Sinan Akkaya,70,433,4921
2396,929738259034525703,İsmail,smail39740120,tr, Gmail -,72,1,68
2397,929727739590037505,göksel,gksel04880006,en, ! SEP,60,1,41
2398,929717114361073664,Özgür ZEYBEK,zgrZEYBEK6,en,Beyza Zeybek,64,0,94
2399,929715404833947648,nnnnedn,nnnnedn,en, Duyuru /Announcement,51,0,62
2400,929701985552650240,Tunahan Bayramoğlu,TunahanBayramo1,tr,Kaan Bayram,69,10,59
2401,929694117587816448,solkan aşk,nurcan81608355,en,Nuh Can,64,1,104
2402,929682155487350784,صعب مؤيد,ackbpvzliuqi748,en, ! Cib,60,2,212
2403,929682368339824641,ذراف الفوزان،,cxasiuijsroey71,en, Cansu Arisoy,59,2,210
2404,929679031104163842,Hakan,HakanHakn1h,tr,Hakan Aksu,67,0,79
2405,929673495478505472,hilmi devir,hilmi_devir,tr,Halil Demir,64,0,40
2406,929672130643550208,Cihan,Cihan24505460,tr, ! Cib,60,0,122
2407,929671465191997440,Qae,Qae29048406,tr, ! Arge,45,0,44
2408,929671151240073216,Ksnzoa,ksnzoa,tr,Kanza Batool Haider,62,0,44
2409,929668394038841344,bdksjkd,bdksjkd,tr, Abdulkader Badlah,51,1,87
2410,929665441265606656,aydın sarı,aydnsar45513949,tr, ! SAP,60,4,79
2411,929657898770272256,namık,turhn_91,tr,Merve Turhan,64,0,40
2412,929638870307794944,Cherilyn Winston,cherilynwinsto2,en, Ches,68,0,125
2413,929623395431567360,طريف الشلفان,khharkekx139,en, ! Arge,68,0,91
2414,929615083587735553,Samella Hawkey,samellahawkey61,en, ! Some,68,0,125
2415,929613424631451648,Şişkodünya,ikodnya1,tr,Viktorya Erdogu,57,28,126
2416,929438450809524231,Filiz Karapınar,karap_filiz,tr,Zeynep Sena Karanfil,67,1,94
2417,926205467982028800,starstar,starstarnasa,de,Yasar Arvas,61,113,921
2418,929607172589346816,Petrov Marlin,petrovmarlin241,en,Irem Ari,56,3,352
2419,929605626757513222,推倒柏林墙,chsldxnrhs1289,en, Ches,68,0,85
2420,929604586054307840,remzi,remzi73067628,en,Irem Ari,45,7,114
2421,929600456745156608,hhh,hhh82411554,en, ! HR,45,0,82
2422,929599856653545472,Adrianna Fantoni,adriannafanton3,en,Arianna Mion,67,0,92
2423,929589901401653248,Nema Prııraa,pr_nema,tr,Irem Ari,53,0,83
2424,929540483986153472,Tuncay Yiğit,TuncayY31888027,tr, S102 (13),49,2,103
2425,929528574398345217,HAMDI,HAMDI22539735,tr,Muhammed Cakir95,48,9,106
2426,929511826714497024,كبير عبدالعزيز,ujjceegi546,en,Mucahide Engin,48,1,208
2427,929509463261941760,Janet Nalbant,JanetNalbant,tr, Zafer Nalbantoglu,62,3,100
2428,929501024636817413,Akanagirmam,akanagirmam,tr,Kaan Hakan Karamanli,66,3,98
2429,929493527674937345,Hekimbey,hekimbeytic,tr, ! Kaib,68,0,88
2430,929485547038441473,Hjghg,Hjghg61639091,tr, 1917,45,7,330
2431,929479773360881664,موسی حیدری,TS9E1JpBsBODMdu,fa, sbb -,60,2,91
2432,929471363609489410,Andrebretteville Kimi,andrebr20625221,en, Kadem,54,7,362
2433,929468407199752193,The Walkk,TheWalkk,tr, Tea Talk,62,2,90
2434,929468390833557505,Janie Taylor,janietaylor208,en, FIT FIT,57,2,77
2435,929446308678598657,05342512924,aSUVzlxKeKwKtkq,fa, Svs -,60,2,118
2436,929442134968676352,Gözde,Gzde39599235,tr, ! Arge,45,0,107
2437,929439234129358848,Cengiz Uçkun,UckunCengiz,tr,Hakan Cengiz,70,0,129
2438,929437167277002753,eylem,Eylemk65,tr, ! Bellek,57,0,74
2439,929433596791853062,Recep,Recepyalcin111,tr,Recep Kilci,64,1,121
2440,929419911528665088,mahmut maho,agam_maho,tr,Saida Mammadova,60,0,82
2441,929418060385214464,النور عبدالله,qigflmjxvsjbrj1,en, sbb -,60,0,236
2442,929416361553661953,ilknurbalkaner,ilknurbalkaner1,tr, Ilknur Baran,74,0,43
2443,929414759094607872,raki celik,rakiclk5454,tr,Burak Cicek,55,0,42
2444,929413312344985606,Irmak,Irmak18973451,en, 1917,68,1,118
